Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-37341800025,2021-06-12,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,OLE SMOKY DISTILLERY LLC,86781,6,112.5,4.5
INV-37455900066,2021-06-17,HY-VEE #4 / WDM,50265,INFINIUM SPIRITS,87385,6,135.0,4.5
INV-37453100119,2021-06-17,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,89177,,250.5,4.5
INV-37369800028,2021-06-13,HY-VEE #3 / BDI / DES MOINES,50320,sazerac north america,29287,12,70.56,12.0
INV-37452300001,2021-06-17,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MCCORMICK DISTILLING CO.,36904,,64.8,9.0
INV-37396200095,2021-06-13,HY-VEE FOOD STORE #1 / MASON CITY,50401,E & J GALLO WINERY,40599,2,22.5,1.5
INV-37342700103,2021-06-12,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,88036,3,25.2,2.25
INV-37376600091,2021-06-13,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,37993,3,11.43,0.6
INV-37453100077,2021-06-17,HY-VEE #3 / BDI / DES MOINES,50320,dehner distillery,46320,84,495.6,84.0
INV-37453100072,2021-06-17,HY-VEE #3 / BDI / DES MOINES,50320,sazerac north america,64601,18,303.84,13.5
INV-37551800024,2021-06-19,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19067,12,226.68,12.0
INV-37556700051,2021-06-19,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,22244,,90.0,2.25
INV-37451300001,2021-06-17,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,919220,,540.0,13.5
INV-37500600151,2021-06-18,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MCCORMICK DISTILLING CO.,65200,12,207.0,9.0
INV-37548600018,2021-06-19,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,64858,,387.0,0.5
INV-37500600093,2021-06-18,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,37305,2,12.9,0.1
INV-37455900015,2021-06-17,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,64870,,64.8,4.8
INV-37548600069,2021-06-19,HY-VEE #4 / WDM,50265,REVELTON DISTILLING COMPANY,37630,6,121.5,4.5
INV-37460500019,2021-06-17,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,24158,6,68.58,10.5
