Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-43383500020,2022-01-01,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,64858,,154.8,0.2
INV-43220900020,2021-12-26,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,87280,6,241.56,4.5
INV-43116500233,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,78073,,37.14,2.25
INV-43410500022,2022-01-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,22121,2,34.2,1.5
INV-43393800028,2022-01-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,E & J GALLO WINERY,39420,12,135.0,9.0
INV-43410500001,2022-01-02,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,2229,2,13.5,1.5
INV-43107500146,2021-12-24,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,73055,12,243.0,9.0
INV-43108500114,2021-12-24,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BROWN FORMAN CORP.,20366,24,393.12,18.0
INV-43116500091,2021-12-24,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,21598,6,83.16,10.5
INV-43377300132,2022-01-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503a,PERNOD RICARD USA,28086,12,206.88,9.0
INV-43110900039,2021-12-24,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PHILLIPS BEVERAGE,995530,12,92.76,9.0
INV-43221000002,2021-12-26,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,984400,1,7.5,0.05
INV-43377300028,2022-01-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,41846,12,162.0,9.0
INV-43204200013,2021-12-26,HY-VEE #3 / BDI / DES MOINES,50320,campari america,22157,24,599.76,24.0
INV-43175700148,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PIEDMONT DISTILLERS INC,76042,6,103.5,4.5
INV-43159100020,2021-12-25,HY-VEE FOOD STORE / CORALVILLE,52241,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,75218,1,7.26,0.05
INV-43417400006,2022-01-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,PRESTIGE WINE & SPIRITS GROUP / UNITED STATES DISTILLED PRODUCTS CO,75208,2,14.52,0.1
INV-43404800088,2022-01-02,HY-VEE #3 / BDI / DES MOINES,50320,brown forman corp.,64676,36,1052.64,27.0
INV-43417400024,2022-01-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,84496,,15.0,1.5
INV-43384700151,2022-01-01,HY-VEE #7 / CEDAR RAPIDS,52411,prestige wine & spirits group / united states distilled products co,75218,1,7.26,0.05
INV-43175700299,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,82847,12,141.72,12.0
INV-43404700003,2022-01-02,HY-VEE #3 / BDI / DES MOINES,50320,jacob rieger & company llc,974832,6,139.5,4.5
INV-43221000089,2021-12-26,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,89496,1,11.27,0.75
INV-43175700122,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,OLE SMOKY DISTILLERY LLC,86781,3,56.25,2.25
INV-43175700120,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,26828,12,570.96,21.0
INV-43284000012,2021-12-30,HY-VEE #3 / BDI / DES MOINES,50320,dehner distillery,23981,24,158.16,24.0
INV-43217600004,2021-12-26,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,OLE SMOKY DISTILLERY LLC,86715,18,337.5,13.5
INV-43159100009,2021-12-25,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,28886,4,107.52,3.0
INV-43171500063,2021-12-25,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,34030,12,179.88,9.0
INV-43221000006,2021-12-26,HY-VEE FOOD STORE #1 / MASON CITY,50401,"MAST-JAGERMEISTER US, INC",65251,1,44.3,0.05
INV-43204200169,2021-12-26,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,37997,60,832.8,60.0
INV-43220900009,2021-12-26,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,68037,12,377.88,12.0
INV-43210300009,2021-12-26,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,19475,2,28.0,0.75
INV-43210300038,2021-12-26,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,63522,6,36.0,4.8
INV-43175700135,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,CEDAR RIDGE VINEYARDS LL,26710,6,175.5,4.5
INV-43175700109,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BROWN FORMAN CORP.,16396,6,106.2,4.5
INV-43159100064,2021-12-25,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,32236,12,125.88,9.0
INV-43214400024,2021-12-26,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,88766,12,111.6,9.0
INV-43204200005,2021-12-26,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,11298,12,593.88,21.0
INV-43175700266,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,36124,6,130.44,10.5
INV-43175700021,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,E & J GALLO WINERY,39492,12,135.0,9.0
INV-43175700039,2021-12-25,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LAIRD & COMPANY,23824,6,18.84,2.25
INV-43285300044,2021-12-30,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,66936,12,198.36,9.0
INV-43290200106,2021-12-30,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,25608,12,233.28,21.0
INV-43290200042,2021-12-30,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,57174,6,51.78,10.5
INV-43326100060,2021-12-31,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MOET HENNESSY USA,34155,6,134.94,4.5
INV-43284000043,2021-12-30,HY-VEE #3 / BDI / DES MOINES,50320,campari america,43797,36,594.0,27.0
INV-43326100210,2021-12-31,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,11298,2,98.98,3.5
INV-43286600087,2021-12-30,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,44658,6,90.0,10.5
INV-43323400085,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DUNKEL CORPORATION / IOWA DISTILLING,27629,24,327.36,18.0
INV-43285300117,2021-12-30,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,62405,6,47.28,10.5
INV-43323400289,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,RUMCOQUI AND CO,80447,6,103.5,4.5
INV-43285100091,2021-12-30,HY-VEE FOOD STORE / CORALVILLE,52241,OLE SMOKY DISTILLERY LLC,86843,6,90.0,4.5
INV-43300900123,2021-12-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,11776,4,31.4,3.0
INV-43326100112,2021-12-31,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,58872,6,78.66,10.5
INV-43300900247,2021-12-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,80576,5,26.25,3.75
INV-43323400258,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HOTALING & CO,67610,1,28.5,0.75
INV-43323400147,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,37994,24,171.12,9.0
INV-43384700155,2022-01-01,HY-VEE #7 / CEDAR RAPIDS,52411,campari america,77776,6,94.5,4.5
INV-43404800123,2022-01-02,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82849,6,103.86,10.5
INV-43379900061,2022-01-01,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,28088,6,202.44,10.5
INV-43377300216,2022-01-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PHILLIPS BEVERAGE,39397,2,13.8,0.1
INV-43323400130,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MCCORMICK DISTILLING CO.,36908,12,134.52,21.0
INV-43323400073,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CEDAR RIDGE VINEYARDS LL,26474,6,268.56,4.5
INV-43323400338,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,89781,2,16.2,0.1
INV-43323400067,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023a,DIAGEO AMERICAS,25606,,135.0,9.0
INV-43300900285,2021-12-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,11290,1,11.03,0.05
INV-43417200001,2022-01-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,15865,6,135.0,4.5
INV-43300900090,2021-12-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,77683,12,148.56,9.0
INV-43300900112,2021-12-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,54056,5,41.25,3.75
INV-43383500088,2022-01-01,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,80458,6,86.04,10.5
INV-43326100052,2021-12-31,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,54056,12,99.0,9.0
INV-43377300198,2022-01-01,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,OLE SMOKY DISTILLERY LLC,86544,2,52.5,0.1
INV-43300900220,2021-12-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,66936,5,82.65,3.75
INV-43326100209,2021-12-31,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,10809,1,49.49,1.75
INV-43323400139,2021-12-31,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PHILLIPS BEVERAGE,37663,,113.4,9.0
INV-43300900127,2021-12-30,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,12862,,22.5,2.25
INV-43418000008,2022-01-02,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,87408,3,49.83,2.25
INV-43393800051,2022-01-01,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,W J DEUTSCH & SONS LTD,27079,6,111.78,4.5
INV-42473700002,2021-12-03,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,86494,,315.0,4.5
INV-41762200108,2021-11-12,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,86390,144,460.8,144.0
INV-42323300029,2021-11-27,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,82147,12,90.0,12.0
