Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-31642800034,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613a,heaven hill brands,17916,12,270.0,2.37
INV-31579800033,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,45278,6,67.5,2.77
INV-31701500013,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,"MAST-JAGERMEISTER US, INC",65257,12,297.0,3.17
INV-31862300035,11/11/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,100847,1,90.0,0.01
INV-31617100093,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JDSO INC / RED BOOT DISTILLERY,36875,24,248.4,11.09
INV-31681300110,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,63261,60,142.2,1.58
INV-31862300048,11/11/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,6076,6,180.0,1.18
INV-31579800046,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,GEMINI SPIRITS,87380,24,423.12,4.75
INV-31679400137,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,5153,3,94.41,0.59
INV-31570000080,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,46504,24,376.32,4.75
INV-31701600111,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,CHARLES JACQUIN ET CIE,56958,1,13.97,0.46
INV-31617100131,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MOET HENNESSY USA,48105,2,32.98,0.19
INV-31859900005,11/11/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,15830,12,252.0,2.37
INV-31905600111,11/13/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,10548,3,47.04,1.38
INV-31684500038,11/04/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,18120,5,116.2,0.99
INV-31868600055,11/11/2020,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,15621,1,14.85,0.01
INV-31579800146,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC NORTH AMERICA,23708,6,66.0,2.77
INV-31841100080,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,infinium spirits,37886,3,24.21,0.59
INV-31579800236,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BROWN FORMAN CORP.,86668,3,40.77,0.03
INV-31862300016,11/11/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,15621,1,14.85,0.01
INV-31579800106,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PHILLIPS BEVERAGE,37356,24,128.64,4.75
INV-31799900183,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,OLE SMOKY DISTILLERY LLC,86544,1,26.25,0.01
INV-31841100199,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,82881,2,20.32,0.39
INV-31679400224,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,FIFTH GENERATION INC,38174,6,48.78,0.59
INV-31579800018,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,43338,24,648.0,11.09
INV-31799800004,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,37182,6,80.94,1.18
INV-31687600060,11/04/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,17958,12,279.0,5.54
INV-31576200035,11/02/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,100862,1,90.0,0.01
INV-31642800137,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,42718,,305.88,5.54
INV-31701600066,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,20366,4,65.52,0.79
INV-31570000043,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,davos brands llc,29119,6,107.58,1.18
INV-31576200056,11/02/2020,HY-VEE #4 / WDM,50265,PROXIMO,87408,12,199.32,2.37
INV-31681300140,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,86112,12,42.0,3.17
INV-31642800022,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,15622,2,10.48,0.1
INV-31679400260,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JEM BEVERAGE COMPANY,39500,2,13.2,0.02
INV-31642800008,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,11296,12,280.68,2.37
INV-31869900134,11/12/2020,HY-VEE #3 / BDI / DES MOINES,50320,campari america,87250,6,171.0,1.18
INV-31826000010,11/10/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,64858,,45.0,0.01
INV-31859900166,11/11/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,CONSTELLATION BRANDS INC,36576,3,39.39,0.59
INV-31799900129,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,58872,12,157.32,5.54
INV-31579800056,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PHILLIPS BEVERAGE,31718,6,72.0,2.77
INV-31841100122,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,premier distributors llc,51156,3,74.25,0.59
INV-31579800039,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807a,DIAGEO AMERICAS,87288,6,300.0,1.18
INV-31579800264,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,CONSTELLATION BRANDS INC,53214,12,57.96,1.18
INV-31859900031,11/11/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,15628,6,292.32,2.77
INV-31572900078,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,86637,,54.24,3.17
INV-31891800049,11/12/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PROXIMO,28246,1,17.55,0.19
INV-31579800001,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MODERN MATRIARCH,46598,12,234.0,2.37
INV-31617100073,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,33466,3,26.46,0.03
INV-31570000084,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,55087,,19.6,0.52
INV-31684500050,11/04/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,34117,12,269.88,3.17
INV-31573100004,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,10808,24,680.16,6.34
INV-31679400215,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,36122,6,76.5,1.18
INV-31689400082,11/05/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,64752,12,409.56,3.17
INV-31642800145,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,43296,4,54.0,0.79
INV-31841100198,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,82611,4,39.0,0.79
INV-31572900083,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,89177,,250.5,1.18
INV-31579100045,11/02/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,47785,3,38.88,0.29
INV-31679400220,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,47790,4,30.0,0.21
INV-31570000062,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,american spirits exchange,36986,,131.34,1.18
INV-31799900089,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,38008,12,265.56,5.54
INV-31669700006,11/04/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,44476,60,630.0,11.88
INV-31681300019,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411a,proximo,15830,3,63.0,0.59
INV-31702000017,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,57174,6,58.5,2.77
INV-31642800086,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,35179,2,21.0,0.39
INV-31869900090,11/12/2020,HY-VEE #3 / BDI / DES MOINES,50320,campari america,64250,6,157.5,1.18
INV-31679400012,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,66636,12,243.0,2.37
INV-31905600023,11/13/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,38006,12,148.56,2.37
INV-31617100119,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,REMY COINTREAU USA INC,42666,12,197.64,2.37
INV-31570000002,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,4867,2,52.5,0.52
INV-31841100007,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,brown forman corp.,12478,3,49.77,1.38
INV-31679400151,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC NORTH AMERICA,84226,3,27.0,0.03
INV-31616900001,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,916375,1,105.0,0.19
INV-31617100009,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WILLIAM GRANT & SONS INC,5159,6,261.0,1.18
INV-31835900005,11/11/2020,HY-VEE #3 / BDI / DES MOINES,50320,gemini spirits,87380,6,105.78,1.18
INV-31679400102,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LAIRD & COMPANY,23827,12,79.2,3.17
INV-31579100136,11/02/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DRIFTLESS GLEN DISTILLERY,27237,6,180.0,1.18
INV-31701600037,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,67866,3,49.92,0.59
INV-31841100117,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,46506,6,146.82,2.77
INV-31572900007,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,19067,12,226.68,3.17
INV-31859900064,11/11/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,58877,6,99.36,2.77
INV-31841100165,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,72816,3,22.5,0.59
INV-31572900053,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,moet hennessy usa,48164,12,557.88,2.37
INV-31841100047,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613a,laird & company,30036,3,15.57,0.59
INV-31579100011,11/02/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,34702,3,31.5,0.59
INV-31679400251,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,81206,6,36.0,1.18
INV-31841100154,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,65416,3,74.22,0.59
INV-31576200028,11/02/2020,HY-VEE #4 / WDM,50265,WILLIAM GRANT & SONS INC,15919,2,19.26,0.19
INV-31799900030,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,21480,12,114.84,2.37
INV-31679400177,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,43127,12,171.0,3.17
INV-31642800061,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,western spirits beverage,27474,6,90.0,1.18
INV-31681300060,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,prestige wine & spirits group,36733,6,135.0,2.77
INV-31841100129,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac north america,57129,6,58.5,2.77
INV-31572900008,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,21480,12,114.84,2.37
INV-31841100188,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mhw ltd,80004,4,56.52,0.79
INV-31859900078,11/11/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,43848,6,67.5,2.77
INV-31891900009,11/12/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,42703,3,33.72,0.59
INV-31891800064,11/12/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,38031,1,11.24,0.19
INV-31869900034,11/12/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,31657,12,77.4,3.17
INV-31681300047,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,34458,6,185.94,2.77
INV-31679400176,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,39555,4,25.28,0.05
INV-31576200083,11/02/2020,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,5036,24,935.28,4.75
INV-31570000092,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,64755,2,49.48,0.39
INV-31579800024,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,42712,3,22.29,0.03
INV-31687600045,11/04/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,37935,12,65.52,2.37
INV-31799800018,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,964039,3,49.5,0.59
INV-31701600061,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,27189,2,70.86,0.39
INV-31905600018,11/13/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,FIFTH GENERATION INC,38174,12,97.56,1.18
INV-31701600100,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,34366,4,29.96,0.79
INV-31701000007,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,10807,24,561.36,4.75
INV-31684500105,11/04/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,69634,,24.0,0.29
INV-31681300098,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,52595,12,117.0,2.37
INV-31799900151,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,69706,1,12.99,0.19
INV-31799900041,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,27037,,20.25,0.19
INV-31576200088,11/02/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,11776,12,94.2,2.37
INV-31642800186,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,58838,12,157.32,5.54
INV-31825900016,11/10/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac north america,8825,2,15.4,0.39
INV-31702000014,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,44658,6,90.0,2.77
INV-31701600053,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,8825,1,7.7,0.19
INV-31679400055,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,81208,6,67.5,2.77
INV-31642800026,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,16096,4,60.0,0.79
INV-31799900125,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC NORTH AMERICA,57174,6,58.5,2.77
INV-31891700056,11/12/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,43337,12,211.56,3.17
INV-31891600002,11/12/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,11586,120,1260.0,23.77
INV-31799800007,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CEDAR RIDGE VINEYARDS LL,17206,90,2443.5,17.83
INV-31687600009,11/04/2020,HY-VEE #4 / WDM,50265,MCCORMICK DISTILLING CO.,36904,,64.8,2.37
INV-31576200033,11/02/2020,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,65013,24,180.0,0.31
INV-31841100161,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,69638,6,131.94,2.77
INV-31579100140,11/02/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,19477,,396.72,3.17
INV-31841100152,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,"mast-jagermeister us, inc",65256,,97.5,0.99
INV-31826000006,11/10/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,39422,,24.93,0.03
INV-31841100202,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,85526,3,23.64,0.59
INV-31701600125,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401a,BACARDI USA INC,43034,2,13.5,0.19
INV-31799900019,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,15658,1,24.74,0.19
INV-31579800275,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC NORTH AMERICA,904815,6,94.98,1.18
INV-31905600200,11/13/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,52318,2,35.98,0.92
INV-31579800028,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,44658,6,90.0,2.77
INV-31841100123,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613a,"worldwide libations, llc",51326,6,131.4,1.18
INV-31679400234,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,10624,5,33.75,0.49
INV-31617100116,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PHILLIPS BEVERAGE,41704,12,126.0,2.37
INV-31572900017,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,remy cointreau usa inc,28905,6,193.32,1.18
INV-31825900008,11/10/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,william grant & sons inc,5014,1,54.75,0.19
INV-31617000010,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,65416,3,74.22,0.59
INV-31799800013,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,5842,3,123.66,0.59
INV-31679400107,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PHILLIPS BEVERAGE,41698,,126.0,2.37
INV-31869900014,11/12/2020,HY-VEE #3 / BDI / DES MOINES,50320,dehner distillery,23981,12,79.08,3.17
INV-31576200116,11/02/2020,HY-VEE #4 / WDM,50265,DUNKEL CORPORATION / IOWA DISTILLING,77805,12,144.0,2.37
INV-31862300025,11/11/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,58838,6,78.66,2.77
INV-31579100062,11/02/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BROWN FORMAN CORP.,87589,54,999.54,10.69
INV-31617100223,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,86691,2,27.18,0.02
INV-31841100187,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,78016,2,7.5,0.1
INV-31687600039,11/04/2020,HY-VEE #4 / WDM,50265,MHW LTD,34244,6,133.56,1.18
INV-31681300108,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,58868,6,78.66,2.77
INV-31576200017,11/02/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,39680,12,75.84,0.15
INV-31679400282,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,28275,4,32.4,0.05
INV-31572900021,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,moet hennessy usa,34162,,185.58,1.58
INV-31799900149,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,69609,1,7.5,0.01
INV-31617100035,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,15644,,21.3,0.19
INV-31862300020,11/11/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,67524,3,29.22,0.29
INV-31701800001,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,74782,12,186.12,2.37
INV-31576200112,11/02/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,82606,12,117.0,2.37
INV-31579100132,11/02/2020,HY-VEE FOOD STORE / CORALVILLE,52241,OLE SMOKY DISTILLERY LLC,86843,6,90.0,1.18
INV-31841100190,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,gemini spirits,80456,12,120.6,2.37
INV-31579100183,11/02/2020,HY-VEE FOOD STORE / CORALVILLE,52241,E & J GALLO WINERY,40047,10,83.1,0.13
INV-31799900067,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,34578,6,90.0,2.77
INV-31617100103,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,37988,6,135.0,2.77
INV-31572900002,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,10627,12,174.84,3.17
INV-31825900004,11/10/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,4825,3,157.5,0.59
INV-31835900015,11/11/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,88205,12,283.32,2.37
INV-31572900022,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,34436,,166.44,1.18
INV-31679400181,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,43316,12,215.88,2.37
INV-31799900063,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,34368,12,152.88,5.54
INV-31570000006,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,moet hennessy usa,5105,,269.94,1.18
INV-31841100031,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,25603,4,11.96,0.21
INV-31679400116,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,58886,6,78.66,2.77
INV-31681300152,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,mhw ltd,101163,30,562.5,5.94
INV-31891700009,11/12/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,33466,10,88.2,0.13
INV-31905600019,11/13/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PROXIMO,58868,6,78.66,2.77
INV-31681300120,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,67557,3,37.77,0.79
INV-31572900060,11/02/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,64816,48,977.28,9.51
INV-31642800062,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mississippi river distil,27479,6,172.56,1.18
INV-31579800174,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,JIM BEAM BRANDS,82849,6,103.86,2.77
INV-31642800221,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,prestige wine & spirits group,77324,2,31.5,0.92
INV-31863600021,11/11/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19028,18,607.5,8.32
INV-31617100206,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MISSISSIPPI RIVER DISTIL,80234,2,30.0,0.02
INV-31863600117,11/11/2020,HY-VEE #7 / CEDAR RAPIDS,52411,park street imports,65426,2,42.3,0.39
INV-31642800081,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,stoli group,34748,2,59.98,0.92
INV-31701500008,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PERNOD RICARD USA,33466,10,88.2,0.13
INV-31701600021,11/05/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,"MAST-JAGERMEISTER US, INC",65368,1,21.53,0.19
INV-31799900097,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,39555,3,18.96,0.03
INV-31570000081,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,46506,60,1468.2,27.73
INV-31642800037,11/03/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,18120,3,69.72,0.59
INV-31681300025,11/04/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,18196,3,33.75,0.59
INV-31617100189,11/03/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,74086,12,306.0,2.37
INV-31841100116,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,44557,3,31.5,0.59
INV-31891800017,11/12/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DISARONNO INTERNATIONAL,67806,1,23.0,0.19
INV-31679400196,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,MCCORMICK DISTILLING CO.,36886,12,59.64,2.37
INV-31679400027,11/04/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,87511,6,157.5,1.58
INV-31570000104,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,remy cointreau usa inc,65896,2,31.48,0.39
INV-31799900150,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,69656,12,155.88,2.37
INV-31579800246,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,32233,24,71.76,1.26
INV-31799900160,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,73456,2,19.5,0.39
INV-31799900187,11/10/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,OLE SMOKY DISTILLERY LLC,86785,12,225.0,2.37
INV-31891900020,11/12/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,LUXCO INC,21206,2,25.5,0.39
INV-31841100193,11/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,80577,2,12.0,0.52
INV-31684500028,11/04/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MHW LTD,73053,6,147.06,1.58
INV-31869900124,11/12/2020,HY-VEE #3 / BDI / DES MOINES,50320,mhw ltd,80487,3,45.0,0.59
INV-31569900002,11/02/2020,HY-VEE #7 / CEDAR RAPIDS,52411,ole smoky distillery llc,986715,30,562.5,5.94
INV-31579800156,11/02/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,68022,12,296.88,2.37
