Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-29164300031,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,34117,36,809.64,9.51
INV-29166500003,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,phillips beverage,6316,,198.0,1.18
INV-29199300061,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,STOLLER IMPORTS INC / MARSALLE COMPANY,27245,6,171.0,1.18
INV-29228900182,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,64870,,64.8,1.26
INV-29164300063,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,64711,3,41.64,0.29
INV-29378900023,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WILLIAM GRANT & SONS INC,15919,1,9.63,0.09
INV-29199300111,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,37998,6,132.78,2.77
INV-29166500031,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,35934,,55.48,0.39
INV-29404400128,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,42167,4,78.0,1.05
INV-29199200004,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,22228,6,274.44,1.18
INV-29404400175,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,dv spirits llc,64922,2,33.0,0.39
INV-29378800007,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC NORTH AMERICA,57174,12,117.0,5.54
INV-29378900144,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,64489,6,81.0,1.18
INV-29199500007,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,34052,48,719.52,9.51
INV-29166500024,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,mississippi river distil,27479,6,172.56,1.18
INV-29169200186,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,34001,,11.88,0.01
INV-29378900069,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,33466,2,17.64,0.02
INV-29199300062,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,27408,3,24.3,0.03
INV-29199300239,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,100413,2,180.0,0.02
INV-29164300051,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43387,24,176.16,6.34
INV-29169200152,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC NORTH AMERICA,57148,30,292.5,13.86
INV-29378900154,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,65013,12,90.0,0.15
INV-29168900060,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,57125,6,58.5,2.77
INV-29228900165,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac north america,57174,6,58.5,2.77
INV-29171200015,08/03/2020,HY-VEE #4 / WDM,50265,MOET HENNESSY USA,48164,2,92.98,0.39
INV-29166500066,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,67557,3,37.77,0.79
INV-29430900159,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,32231,,9.9,0.02
INV-29404400176,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,dv spirits llc,64955,2,33.0,0.39
INV-29199300056,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BROWN FORMAN CORP.,26821,3,40.77,0.03
INV-29378900038,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC NORTH AMERICA,21244,1,31.5,0.19
INV-29286100174,08/06/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,40327,2,25.5,0.39
INV-29404400151,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,52563,2,24.72,0.39
INV-29199300093,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,35418,6,85.44,2.77
INV-29199300219,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,INFINIUM SPIRITS,87035,2,42.0,0.02
INV-29171200059,08/03/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,28866,,243.0,2.37
INV-29199300224,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BACARDI USA INC,88294,5,108.75,0.49
INV-29228900206,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,bluff creek distillery,73854,2,30.0,0.39
INV-29243800078,08/05/2020,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,52579,1,11.6,0.01
INV-29404600002,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,constellation brands inc,36574,1,9.32,0.01
INV-29171200008,08/03/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,904800,6,117.84,1.18
INV-29169200035,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,28886,4,107.52,0.79
INV-29199300122,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,41316,12,81.0,2.37
INV-29228800006,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,40047,1,8.31,0.01
INV-29168900131,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,FIFTH GENERATION INC,38177,24,456.24,6.34
INV-29169200156,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,75165,12,225.0,2.37
INV-29228900189,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,"mast-jagermeister us, inc",65257,4,99.0,1.05
INV-29483000206,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,"SOVEREIGN BRANDS, LLC",43735,2,64.48,0.39
INV-29171200002,08/03/2020,HY-VEE #4 / WDM,50265,DUNKEL CORPORATION / IOWA DISTILLING,27832,58,1735.94,11.49
INV-29378900141,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PARK STREET IMPORTS,63311,,108.0,1.18
INV-29169200169,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,41848,6,157.5,2.77
INV-29166200002,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,"mast-jagermeister us, inc",88371,120,2689.2,23.77
INV-29228800014,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,prestige wine & spirits group,75208,1,7.26,0.01
INV-29430900190,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,43333,6,24.78,0.31
INV-29168900087,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,CEDAR RIDGE VINEYARDS LL,26474,6,256.5,1.18
INV-29199300186,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,69945,1,10.89,0.09
INV-29199300029,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,BACARDI USA INC,16562,12,441.0,2.37
INV-29164300012,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,brown forman corp.,26828,6,276.12,2.77
INV-29168900024,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,11298,102,4894.98,47.15
INV-29418200113,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,45886,2,28.96,0.39
INV-29255000207,08/05/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,5346,6,121.5,1.18
INV-29404400073,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,32235,4,38.96,0.79
INV-29419600008,08/12/2020,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,36769,12,179.88,2.37
INV-29169200093,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,10548,30,584.7,13.86
INV-29378900177,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PIEDMONT DISTILLERS INC,76072,6,103.5,1.18
INV-29404400204,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mhw ltd,80488,3,45.0,0.59
INV-29247100022,08/05/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,15644,,42.6,0.39
INV-29228900082,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,34255,2,37.5,0.39
INV-29171200041,08/03/2020,HY-VEE #4 / WDM,50265,PROXIMO,58872,6,78.66,2.77
INV-29199300182,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,68038,6,292.44,2.77
INV-29418200070,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,constellation brands inc,36576,24,315.12,4.75
INV-29166500064,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,66810,3,90.0,0.59
INV-29228900097,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,36307,12,72.96,3.17
INV-29228900143,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,44456,3,31.5,0.59
INV-29378900157,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WILLIAM GRANT & SONS INC,65232,6,202.5,1.18
INV-29164300038,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,constellation brands inc,36435,24,315.12,4.75
INV-29404400003,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,10628,3,65.25,1.38
INV-29228900198,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,69638,6,131.94,2.77
INV-29199300191,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,73755,,117.0,2.37
INV-29418200170,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,ole smoky distillery llc,86843,12,180.0,2.37
INV-29483000048,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,PERNOD RICARD USA,28086,12,197.88,2.37
INV-29199300064,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,27453,2,19.14,0.02
INV-29169200203,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PRESTIGE WINE & SPIRITS GROUP,75208,2,14.52,0.02
INV-29168900132,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,11297,24,680.16,6.34
INV-29228900013,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,14501,3,37.53,0.59
INV-29171200111,08/03/2020,HY-VEE #4 / WDM,50265,LUXCO INC,22244,,180.0,1.18
INV-29418200017,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,15644,,21.3,0.19
INV-29169200071,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,54446,6,49.32,1.18
INV-29418200006,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,5006,,78.0,0.39
INV-29378900124,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PHILLIPS BEVERAGE,43686,12,181.32,2.37
INV-29199300003,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WILLIAM GRANT & SONS INC,5006,,117.0,0.59
INV-29430900192,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,BACARDI USA INC,43123,6,22.5,0.31
INV-29378800010,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,43352,12,148.68,2.37
INV-29166500044,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,phillips beverage,41692,6,103.5,2.77
INV-29199300036,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,18856,6,121.5,1.18
INV-29169200086,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MOET HENNESSY USA,4111,2,122.98,0.39
INV-29199300011,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,10791,12,280.68,2.37
INV-29164300045,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,luxco inc,41846,12,144.0,2.37
INV-29199300149,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,52563,1,12.36,0.19
INV-29239200036,08/05/2020,HY-VEE #4 / WDM,50265,"WORLDWIDE LIBATIONS, LLC",51328,4,105.0,0.79
INV-29164300091,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,proximo,87409,12,234.0,3.17
INV-29445400011,08/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,campari america,22157,12,299.88,3.17
INV-29171200074,08/03/2020,HY-VEE #4 / WDM,50265,CAMPARI AMERICA,37988,6,135.0,2.77
INV-29418200103,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,43333,2,8.26,0.1
INV-29228900121,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,41316,2,13.5,0.39
INV-29418200175,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,88556,12,189.0,2.37
INV-29166500075,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,80578,6,63.0,2.77
INV-29169200112,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,OLE SMOKY DISTILLERY LLC,86843,6,90.0,1.18
INV-29169200164,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,77740,12,148.56,2.37
INV-29404400166,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,park street imports,63319,4,36.0,0.39
INV-29166500009,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,17086,12,297.0,2.37
INV-29404400084,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,stoli group,34786,2,29.98,0.39
INV-29404400075,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,constellation brands inc,33660,2,40.5,0.92
INV-29228900250,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,gemini spirits,89496,5,45.0,0.99
INV-29418200024,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19066,48,756.0,9.51
INV-29378800018,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,28279,36,567.0,7.13
INV-29169200205,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MOET HENNESSY USA,48105,6,98.94,0.59
INV-29404400027,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,17916,2,45.0,0.39
INV-29386100003,08/11/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,44499,60,630.0,11.88
INV-29164300027,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,34007,24,539.76,6.34
INV-29199300038,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,19064,,16.5,0.19
INV-29166500015,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,20247,,22.5,0.79
INV-29404400010,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,11786,12,94.2,2.37
INV-29247100015,08/05/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,84170,3,33.75,0.59
INV-29171200004,08/03/2020,HY-VEE #4 / WDM,50265,DUNKEL CORPORATION / IOWA DISTILLING,27629,48,654.72,9.51
INV-29378900183,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,GEMINI SPIRITS,80456,12,90.0,2.37
INV-29446500071,08/13/2020,HY-VEE #4 / WDM,50265,WILLIAM GRANT & SONS INC,4356,6,306.0,1.18
INV-29199300001,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MOET HENNESSY USA,4096,2,82.48,0.39
INV-29199300114,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,38088,6,84.96,2.77
INV-29171200123,08/03/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,73986,4,36.0,0.79
INV-29169200206,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,34454,3,26.97,0.29
INV-29164300074,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,67267,,211.56,3.17
INV-29199300146,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,REMY COINTREAU USA INC,50686,1,10.86,0.19
INV-29199300155,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,GEMINI SPIRITS,62400,,49.5,2.77
INV-29404400083,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,34578,6,90.0,2.77
INV-29228800012,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,73747,1,9.45,0.01
INV-29404600013,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac north america,84222,,18.0,0.02
INV-29228900090,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,constellation brands inc,34821,6,121.5,2.77
INV-29446500119,08/13/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,17913,1,37.5,0.19
INV-29418200037,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,cedar ridge vineyards ll,26710,6,175.5,1.18
INV-29169200219,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,69945,6,65.34,0.59
INV-29228900153,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,46506,6,146.82,2.77
INV-29269200104,08/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82787,12,141.72,3.17
INV-29228900108,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,infinium spirits,37886,2,16.14,0.39
INV-29228900051,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,western spirits beverage,27417,2,30.0,0.39
INV-29269200114,08/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,davos brands llc,89824,6,180.0,1.18
INV-29378900206,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,89154,6,287.94,1.18
INV-29378900202,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CONSTELLATION BRANDS INC,88095,,18.6,0.19
INV-29461600118,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,72732,3,27.0,0.59
INV-29199300178,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,67526,12,224.88,2.37
INV-29168900029,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,86887,36,700.56,9.51
INV-29445400070,08/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,64336,3,87.75,0.59
INV-29378900158,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,"MAST-JAGERMEISTER US, INC",65254,,253.92,2.37
INV-29483000101,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,24458,6,99.0,2.77
INV-29168900081,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LAIRD & COMPANY,23828,12,137.16,5.54
INV-29445400038,08/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,william grant & sons inc,34753,6,98.76,1.18
INV-29378900133,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,GRAND PRIX BEVERAGE LLC,49509,2,54.0,0.52
INV-29199300194,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,COOPER SPIRITS INTERNATIONAL,74740,6,106.56,1.18
INV-29169200128,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,59154,18,271.08,8.32
INV-29430900090,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,100423,32,288.0,0.84
INV-29461500011,08/13/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,17916,12,270.0,2.37
INV-29166500032,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,mccormick distilling co.,36908,6,67.26,2.77
INV-29247100047,08/05/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LUXCO INC,89387,,282.0,6.34
INV-29378900151,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,WILLIAM GRANT & SONS INC,64876,2,69.0,0.39
INV-29404400017,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,15644,,31.95,0.29
INV-29285700031,08/06/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,PRESTIGE WINE & SPIRITS GROUP,43845,6,94.5,2.77
INV-29199300027,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HOTALING & CO,15933,6,180.36,1.18
INV-29164300092,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,89121,12,252.0,2.37
INV-29239200073,08/05/2020,HY-VEE #4 / WDM,50265,GEMINI SPIRITS,66936,6,99.18,1.18
INV-29199300088,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,LUXCO INC,34566,6,90.0,2.77
INV-29199300102,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,MCCORMICK DISTILLING CO.,36904,,64.8,2.37
INV-29404400136,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,43328,4,49.56,0.79
INV-29255000117,08/05/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC NORTH AMERICA,84211,6,67.5,1.18
INV-29199300016,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,11297,12,340.08,3.17
INV-29166500021,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,brown forman corp.,26589,1,52.86,0.46
INV-29404400100,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,37347,3,19.32,0.79
INV-29169200048,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,87510,,278.28,2.37
INV-29418200065,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,laird & company,35926,12,60.72,2.37
INV-29166400007,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,28868,6,224.94,2.77
INV-29166500080,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,85526,3,23.64,0.59
INV-29171200069,08/03/2020,HY-VEE #4 / WDM,50265a,E & J GALLO WINERY,87643,12,225.0,2.37
INV-29169200029,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,43025,12,108.0,2.37
INV-29430900132,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,42716,72,809.28,14.26
INV-29446500083,08/13/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,77668,12,148.56,2.37
INV-29171200022,08/03/2020,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,34004,12,89.88,1.18
INV-29378900210,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,89197,12,234.0,3.17
INV-29378900198,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,87151,10,60.3,0.13
INV-29164300104,08/03/2020,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,37347,60,386.4,15.85
INV-29418200146,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,park street imports,65426,2,42.3,0.39
INV-29239200009,08/05/2020,HY-VEE #4 / WDM,50265,JDSO INC / RED BOOT DISTILLERY,36985,6,16.14,0.59
INV-29228900025,08/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,four roses distillery,18348,,72.78,0.59
INV-29199200019,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,40048,12,135.0,2.37
INV-29169200187,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BACARDI USA INC,88298,,87.0,0.46
INV-29199500005,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,34030,60,899.4,11.88
INV-29168900092,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,34030,12,179.88,2.37
INV-29430900032,08/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,CEDAR RIDGE VINEYARDS LL,27014,6,177.06,1.18
INV-29199300130,08/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,42777,1,33.75,0.19
INV-29418200089,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,40327,2,25.5,0.39
INV-29286100116,08/06/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401a,PROXIMO,86821,1,16.25,0.19
INV-29166500018,08/03/2020,HY-VEE #7 / CEDAR RAPIDS,52411,campari america,22199,,112.5,0.59
INV-29286100185,08/06/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,NICHE IMPORT CO,16026,1,34.73,0.19
INV-29483000004,08/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MOET HENNESSY USA,36694,6,157.44,1.18
INV-29171200118,08/03/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,17958,6,139.5,2.77
INV-29446500115,08/13/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,19471,1,24.66,0.01
INV-29404400111,08/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613a,e & j gallo winery,39725,2,22.5,0.39
INV-29169200095,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,10550,,121.56,2.37
INV-29378900109,08/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,40331,12,153.0,2.37
INV-29171200066,08/03/2020,HY-VEE #4 / WDM,50265,PROXIMO,87510,,278.28,2.37
INV-29168900055,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,64868,30,690.0,13.86
INV-29169200113,08/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,24906,12,195.0,2.37
INV-29418200128,08/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,58838,12,157.32,5.54
INV-29168900065,08/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,74090,12,306.0,2.37
