Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-24595700073,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,5327,12,499.32,3.17
INV-24879700124,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411a,sazerac north america,55066,2,12.52,0.39
INV-24581100062,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PROXIMO,58872,6,78.66,2.77
INV-24573500022,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,MCCORMICK DISTILLING CO.,40656,,31.5,0.59
INV-24879700079,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,35213,6,98.94,2.77
INV-24811700066,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PATRON SPIRITS COMPANY,88294,2,43.5,0.19
INV-24811200069,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,4867,12,315.0,3.17
INV-24865300019,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,infinium spirits,37881,2,13.8,0.02
INV-24865300018,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,37664,,10.54,0.02
INV-24865500002,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,4636,,82.5,0.39
INV-24876900209,01/29/2020,HY-VEE #4 / WDM,50265,SAZERAC COMPANY  INC,37418,6,76.5,2.77
INV-24581100123,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,15818,6,90.0,1.18
INV-24581100079,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,36308,6,64.56,2.77
INV-24931900045,01/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,21215,6,90.0,1.18
INV-24839700006,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,64866,360,4860.0,71.32
INV-24570600119,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,75183,4,75.0,0.79
INV-24879700071,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,34032,24,719.76,11.09
INV-24566200081,01/15/2020,HY-VEE #4 / WDM,50265,BACARDI USA INC,43145,4,49.56,0.79
INV-24595700055,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,45419,,160.32,6.34
INV-24900900060,01/30/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac north america,57051,12,73.8,3.17
INV-24811700085,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,89193,3,13.5,0.15
INV-24865600125,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,e & j gallo winery,40192,2,10.5,0.19
INV-24811700134,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PHILLIPS BEVERAGE,37346,12,64.32,2.37
INV-24876900144,01/29/2020,HY-VEE #4 / WDM,50265,BROWN FORMAN CORP.,86670,5,116.8,0.99
INV-24595700019,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320a,sazerac north america,29287,12,70.56,3.17
INV-24566200155,01/15/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,75183,12,225.0,2.37
INV-24581100132,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,E & J GALLO WINERY,36965,3,24.93,0.03
INV-24594800002,01/16/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,87485,2,88.5,0.39
INV-24865600095,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,laird & company,35918,18,194.4,8.32
INV-24581100156,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,68031,1,37.88,0.26
INV-24573500040,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,82610,12,141.72,3.17
INV-24811700023,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,WESTERN SPIRITS BEVERAGE,27913,1,8.7,0.01
INV-24839900020,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,15644,,10.65,0.09
INV-24811700033,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,E & J GALLO WINERY,66517,1,8.4,0.01
INV-24566200090,01/15/2020,HY-VEE #4 / WDM,50265,MHW LTD,42240,4,56.52,0.79
INV-24876900037,01/29/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,43024,6,26.94,0.59
INV-24573500095,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,87511,6,157.5,1.58
INV-24876900058,01/29/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,89846,2,62.98,0.39
INV-24595700111,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,gemini spirits,80457,12,130.2,3.17
INV-24570600132,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,85550,3,20.22,0.79
INV-24865600204,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,"mast-jagermeister us, inc",65257,2,47.88,0.52
INV-24608000113,01/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,BROWN FORMAN CORP.,87849,1,37.5,0.19
INV-24931900169,01/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,67267,,35.26,0.52
INV-24570600124,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,79336,4,30.0,0.79
INV-24865600056,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,27682,4,63.0,0.79
INV-24581100045,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,28279,12,189.0,2.37
INV-24573500007,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,18856,3,60.75,0.59
INV-24891400054,01/29/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PERNOD RICARD USA,15627,12,350.64,3.17
INV-24569600091,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,34004,2,14.98,0.19
INV-24570600031,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,26606,2,30.0,0.39
INV-24811700195,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,18046,12,108.0,2.37
INV-24570600129,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac north america,84159,2,22.5,0.39
INV-24811400001,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,904564,12,287.88,2.37
INV-24569600012,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,5430,3,227.22,0.59
INV-24915800020,01/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,11786,12,94.2,2.37
INV-24570600095,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,54646,3,24.21,0.59
INV-24566200075,01/15/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,43362,6,81.54,1.18
INV-24570600084,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,bacardi usa inc,43040,2,45.0,0.92
INV-24569600060,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,brown forman corp.,26821,2,27.18,0.02
INV-24865300026,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mccormick distilling co.,41468,2,15.1,0.02
INV-24627400064,01/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,15248,6,85.5,2.77
INV-24570600059,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,36302,4,6.92,0.21
INV-24865600040,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,brown forman corp.,22228,2,91.48,0.39
INV-24879700034,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19021,1,10.95,0.01
INV-24581100044,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,28043,12,189.0,2.37
INV-24839900125,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,58845,6,78.66,2.77
INV-24811200087,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,CAMPARI AMERICA,87619,18,378.0,3.56
INV-24627400096,01/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,40327,2,25.5,0.39
INV-24573500012,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,32234,3,15.27,0.29
INV-24811200057,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,FOUR ROSES DISTILLERY,18348,,145.56,1.18
INV-24876900162,01/29/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,18096,4,65.96,0.79
INV-24566200127,01/15/2020,HY-VEE #4 / WDM,50265,S&B FARMSTEAD DISTILLERY,77054,6,116.64,1.18
INV-24865600081,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,34458,2,66.0,0.92
INV-24566200065,01/15/2020,HY-VEE #4 / WDM,50265,PROXIMO,87410,,94.5,1.38
INV-24865600224,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,77852,3,37.14,0.59
INV-24915800001,01/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,64858,,225.0,0.06
INV-24566200039,01/15/2020,HY-VEE #4 / WDM,50265,FIFTH GENERATION INC,38178,30,855.0,13.86
INV-24865600202,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,prestige wine & spirits group,65144,2,31.5,0.39
INV-24879700143,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,67557,2,25.18,0.52
INV-24879700050,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,brown forman corp.,26906,6,248.34,1.18
INV-24865600203,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,"mast-jagermeister us, inc",65253,,11.22,0.1
INV-24879700152,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,ole smoky distillery llc,76414,6,112.5,1.18
INV-24566200031,01/15/2020,HY-VEE #4 / WDM,50265a,DIAGEO AMERICAS,11294,6,72.0,0.59
INV-24566200009,01/15/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,5329,1,195.0,0.19
INV-24811700146,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,28246,2,35.1,0.39
INV-24865500006,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,edrington group usa llc,5486,2,104.98,0.39
INV-24595700076,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,5430,12,908.88,2.37
INV-24811200046,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PRESTIGE WINE & SPIRITS GROUP,65144,12,189.0,2.37
INV-24865600189,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac north america,57157,6,55.56,2.77
INV-24811700149,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,5040,2,179.92,0.39
INV-24569600078,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,william grant & sons inc,28625,6,165.42,1.18
INV-24570600118,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,75165,3,56.25,0.59
INV-24566200056,01/15/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,28890,4,78.08,0.79
INV-24865600023,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,17956,3,36.0,0.59
INV-24573500031,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,57148,6,55.56,2.77
INV-24931900013,01/31/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,36308,18,193.68,8.32
INV-24839900120,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,LUXCO INC,55088,6,101.64,2.77
INV-24811700118,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,35213,6,98.94,2.77
INV-24595700056,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,edrington group usa llc,4796,,180.36,2.37
INV-24569600045,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,19226,12,360.0,2.37
INV-24811700216,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,44658,2,30.0,0.92
INV-24891400089,01/29/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,66636,12,243.0,2.37
INV-24839900071,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,E & J GALLO WINERY,36965,10,83.1,0.13
INV-24595700140,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,42717,72,1187.28,19.02
INV-24595700043,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,phillips beverage,41694,24,270.0,6.34
INV-24581100161,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,PRESTIGE WINE & SPIRITS GROUP,75208,2,14.52,0.02
INV-24839900183,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,CAMPARI AMERICA,89286,6,126.0,1.18
INV-24595700099,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,69637,12,198.0,3.17
INV-24865600041,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,22786,2,12.0,0.39
INV-24581100128,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,25601,4,37.04,0.05
INV-24811700092,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,SAZERAC COMPANY  INC,38088,60,849.6,27.73
INV-24570600138,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,campari america,87619,1,21.0,0.19
INV-24661300038,01/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,e & j gallo winery,40186,12,135.0,2.37
INV-24879700081,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,laird & company,35914,,8.7,0.29
INV-24876900048,01/29/2020,HY-VEE #4 / WDM,50265,PHILLIPS BEVERAGE,39865,2,10.36,0.19
INV-24627400156,01/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,WESTERN SPIRITS BEVERAGE,27433,2,30.0,0.39
INV-24879700159,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,81208,6,67.5,2.77
INV-24595700143,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,bacardi usa inc,43127,48,684.0,12.68
INV-24811200082,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PHILLIPS BEVERAGE,37356,12,64.32,2.37
INV-24664300070,01/20/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC COMPANY  INC,38088,6,84.96,2.77
INV-24865600209,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,69634,,24.0,0.29
INV-24595700131,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac north america,8827,12,110.52,3.17
INV-24915800113,01/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,17956,4,48.0,0.79
INV-24811700198,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,73749,12,144.0,2.37
INV-24664700230,01/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MHW LTD,80488,6,90.0,1.18
INV-24865600003,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,10628,6,130.5,2.77
INV-24556700007,01/14/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,pernod ricard usa,42712,1,7.43,0.01
INV-24865600103,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mccormick distilling co.,36908,6,67.26,2.77
INV-24865600055,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,dunkel corporation / iowa distilling,27629,3,40.92,0.59
INV-24811700157,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,LUXCO INC,45245,6,36.0,1.18
INV-24865600065,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,28890,4,78.08,0.79
INV-24839900139,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,REMY COINTREAU USA INC,64774,1,15.3,0.09
INV-24569600025,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,11774,3,13.83,0.29
INV-24865600119,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,fifth generation inc,38174,2,16.26,0.19
INV-24865600184,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,56006,4,36.0,0.79
INV-24811200074,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,BACARDI USA INC,34422,6,204.78,1.58
INV-24811200062,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,15830,12,252.0,2.37
INV-24876900091,01/29/2020,HY-VEE #4 / WDM,50265,CHARLES JACQUIN ET CIE,77472,3,49.41,0.59
INV-24595700034,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,proximo,35964,12,179.28,2.37
INV-24566200102,01/15/2020,HY-VEE #4 / WDM,50265,INFINIUM SPIRITS,100246,6,115.56,1.18
INV-24920900002,01/30/2020,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,42717,24,395.76,6.34
INV-24865300042,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,prestige wine & spirits group,75212,2,14.52,0.02
INV-24569600188,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,68846,,69.24,1.18
INV-24865600011,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,heaven hill brands,11776,4,31.4,0.79
INV-24879700106,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,e & j gallo winery,40594,2,22.5,0.39
INV-24811700077,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,87403,2,16.5,0.19
INV-24839900154,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,73702,12,144.0,2.37
INV-24595700121,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,campari america,87250,6,171.0,1.18
INV-24879700039,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac north america,21236,6,145.08,1.18
INV-24566200128,01/15/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,25608,12,233.28,5.54
INV-24865600251,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,proximo,89199,2,16.5,0.19
INV-24566200012,01/15/2020,HY-VEE #4 / WDM,50265,PATRON SPIRITS COMPANY,88296,12,495.0,2.37
INV-24876900184,01/29/2020,HY-VEE #4 / WDM,50265,SWELL LIQUOR LLC,38056,12,108.0,2.37
INV-24839900084,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,39555,2,15.16,0.02
INV-24664700226,01/20/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MISSISSIPPI RIVER DISTIL,28132,,144.0,1.18
INV-24876900095,01/29/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,82606,4,39.0,0.79
INV-24569600187,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,67586,2,17.16,0.39
INV-24879700147,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,72722,3,27.0,0.59
INV-24876900086,01/29/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,65195,6,89.94,1.18
INV-24595700094,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,65332,12,296.88,2.37
INV-24569600014,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac north america,8827,3,27.63,0.79
INV-24566200007,01/15/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,43331,12,86.4,0.15
INV-24876900012,01/29/2020,HY-VEE #4 / WDM,50265,REMY COINTREAU USA INC,49186,,71.94,0.39
INV-24608000083,01/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,5288,3,101.25,1.38
INV-24811700142,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,CONSTELLATION BRANDS INC,53206,6,62.22,1.18
INV-24811700161,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,52316,12,108.0,2.37
INV-24573500026,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,88205,3,70.83,0.59
INV-24900900049,01/30/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,69658,6,131.94,2.77
INV-24661300118,01/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82867,24,283.44,6.34
INV-24876900107,01/29/2020,HY-VEE #4 / WDM,50265,E & J GALLO WINERY,52582,4,43.44,0.79
INV-24839900027,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,LUXCO INC,18196,12,135.0,2.37
INV-24627400105,01/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,89178,2,45.0,0.39
INV-24566200119,01/15/2020,HY-VEE #4 / WDM,50265,PROXIMO,14192,4,81.0,0.79
INV-24900900008,01/30/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,82637,48,566.88,12.68
INV-24811700060,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,64755,2,49.48,0.39
INV-24595700004,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,11298,6,287.94,2.77
INV-24839900145,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,65061,2,46.9,0.02
INV-24581100147,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,27680,2,16.2,0.02
INV-24915800069,01/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,MOET HENNESSY USA,5133,1,29.99,0.19
INV-24570600086,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,43362,2,27.18,0.39
INV-24876900062,01/29/2020,HY-VEE #4 / WDM,50265,PERNOD RICARD USA,89029,2,82.44,0.39
INV-24573500033,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,67006,,206.88,2.37
INV-24569600145,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,bacardi usa inc,43387,3,22.02,0.79
INV-24865600248,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,gemini spirits,87380,4,70.52,0.79
INV-24595700171,01/16/2020,HY-VEE #3 / BDI / DES MOINES,50320,sazerac company  inc,86887,120,2335.2,31.7
INV-24569600199,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,piedmont distillers inc,76032,6,103.5,1.18
INV-24839900176,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PERNOD RICARD USA,87151,2,12.06,0.02
INV-24569600125,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,fifth generation inc,38178,30,855.0,13.86
INV-24839900159,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PRESTIGE WINE & SPIRITS GROUP,75208,1,7.26,0.01
INV-24865600230,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,gemini spirits,80456,3,30.15,0.59
INV-24839900163,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,HEAVEN HILL BRANDS,76478,,29.98,0.39
INV-24566200083,01/15/2020,HY-VEE #4 / WDM,50265,BROWN FORMAN CORP.,52806,3,29.97,0.59
INV-24865600131,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,41076,2,30.18,0.39
INV-24570600113,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,68049,,81.0,0.79
INV-24879700014,01/29/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,5446,6,212.58,1.18
INV-24569600129,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,39922,2,25.5,0.39
INV-24811200034,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,43022,8,67.92,0.1
INV-24608000094,01/16/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,HEAVEN HILL BRANDS,18096,3,49.47,0.59
INV-24569600203,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,mhw ltd,80004,2,28.26,0.39
INV-24865600229,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,mhw ltd,80015,,56.52,0.79
INV-24581100029,01/15/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,SAZERAC COMPANY  INC,65013,12,90.0,0.15
INV-24839900066,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,LUXCO INC,36305,12,60.12,2.37
INV-24569600035,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,heaven hill brands,17958,6,139.5,2.77
INV-24811700173,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,34919,6,144.0,2.77
INV-24865300027,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,41691,2,13.2,0.02
INV-24811700138,01/27/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,72732,2,18.0,0.39
INV-24839900099,01/28/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,INFINIUM SPIRITS,42983,1,20.97,0.19
INV-24569600085,01/15/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,32233,2,5.98,0.1
INV-24627400173,01/17/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,MOET HENNESSY USA,48106,2,59.98,0.39
INV-24573500093,01/15/2020,HY-VEE FOOD STORE / CORALVILLE,52241,DIAGEO AMERICAS,43337,24,423.12,6.34
INV-24915800183,01/30/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,43334,3,22.5,0.29
INV-24865300011,01/28/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,jim beam brands,27780,1,8.1,0.01
INV-24811200052,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,68127,12,188.88,3.17
INV-24811200023,01/27/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,88018,4,60.0,0.79
INV-24570600133,01/15/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,luxco inc,85606,3,22.5,0.59
